id,title,cluster_label,best_algorithm,best_k
10618,Once Upon a Time in China II,1,MiniBatchKMeans,2
10619,Once Upon a Time in China III,1,MiniBatchKMeans,2
10622,Mr. Nice Guy,1,MiniBatchKMeans,2
10623,Cradle 2 the Grave,1,MiniBatchKMeans,2
10625,Mean Girls,1,MiniBatchKMeans,2
10628,Kangaroo Jack,1,MiniBatchKMeans,2
10632,The Hunted,1,MiniBatchKMeans,2
10633,In the Heat of the Night,1,MiniBatchKMeans,2
10634,Friday,1,MiniBatchKMeans,2
10637,Remember the Titans,1,MiniBatchKMeans,2
10641,Autumn in New York,1,MiniBatchKMeans,2
10644,The Unbearable Lightness of Being,1,MiniBatchKMeans,2
10646,Tomcats,1,MiniBatchKMeans,2
10647,Pay It Forward,1,MiniBatchKMeans,2
10649,The Enforcer,1,MiniBatchKMeans,2
10650,Sudden Impact,1,MiniBatchKMeans,2
10651,The Dead Pool,1,MiniBatchKMeans,2
10652,Hamburger Hill,1,MiniBatchKMeans,2
10653,The Seven Year Itch,1,MiniBatchKMeans,2
10654,Hair,1,MiniBatchKMeans,2
10657,Needful Things,1,MiniBatchKMeans,2
10660,It Could Happen to You,1,MiniBatchKMeans,2
10661,You Don't Mess with the Zohan,1,MiniBatchKMeans,2
10663,The Waterboy,1,MiniBatchKMeans,2
10664,[REC]�,1,MiniBatchKMeans,2
10665,The Strangers,1,MiniBatchKMeans,2
10671,Airport,1,MiniBatchKMeans,2
10673,Wall Street,1,MiniBatchKMeans,2
10674,Mulan,1,MiniBatchKMeans,2
10675,Frantic,1,MiniBatchKMeans,2
10676,Halloween III: Season of the Witch,1,MiniBatchKMeans,2
10677,Dirty Dancing: Havana Nights,1,MiniBatchKMeans,2
10678,Bringing Down the House,1,MiniBatchKMeans,2
10679,Iron Sky,1,MiniBatchKMeans,2
10680,D3: The Mighty Ducks,1,MiniBatchKMeans,2
10681,WALL�E,1,MiniBatchKMeans,2
10684,Courage Under Fire,1,MiniBatchKMeans,2
10685,The Watcher,1,MiniBatchKMeans,2
10687,Tigerland,1,MiniBatchKMeans,2
10691,Crazy/Beautiful,1,MiniBatchKMeans,2
10692,Henry: Portrait of a Serial Killer,1,MiniBatchKMeans,2
10693,Peter Pan,1,MiniBatchKMeans,2
10703,Seven Swords,1,MiniBatchKMeans,2
10706,Mimic 2,1,MiniBatchKMeans,2
10708,Daddy Day Care,1,MiniBatchKMeans,2
10715,Looney Tunes: Back in Action,1,MiniBatchKMeans,2
10718,Torque,1,MiniBatchKMeans,2
10719,Elf,1,MiniBatchKMeans,2
10720,Down with Love,1,MiniBatchKMeans,2
10723,Bulletproof,1,MiniBatchKMeans,2
10724,Firefox,1,MiniBatchKMeans,2
10726,American Psycho II: All American Girl,1,MiniBatchKMeans,2
10727,Darkness Falls,1,MiniBatchKMeans,2
10729,Quick Change,1,MiniBatchKMeans,2
10730,King Kong,1,MiniBatchKMeans,2
10731,The Client,1,MiniBatchKMeans,2
10734,Escape From Alcatraz,1,MiniBatchKMeans,2
10735,What a Girl Wants,1,MiniBatchKMeans,2
10739,Anything Else,1,MiniBatchKMeans,2
10740,Birth,1,MiniBatchKMeans,2
10747,The Outlaw Josey Wales,1,MiniBatchKMeans,2
10748,St. Trinian's,1,MiniBatchKMeans,2
10753,Police Story 2,1,MiniBatchKMeans,2
10756,The Haunted Mansion,1,MiniBatchKMeans,2
10757,Kabhi Khushi Kabhie Gham,1,MiniBatchKMeans,2
10761,Made of Honor,1,MiniBatchKMeans,2
10762,Without a Paddle,1,MiniBatchKMeans,2
10764,Quantum of Solace,1,MiniBatchKMeans,2
10766,Damien: Omen II,1,MiniBatchKMeans,2
10770,The Sheriff and the Satellite Kid,1,MiniBatchKMeans,2
10771,The Tuxedo,1,MiniBatchKMeans,2
10772,Django,1,MiniBatchKMeans,2
10775,Infernal Affairs,1,MiniBatchKMeans,2
10776,Little Shop of Horrors,1,MiniBatchKMeans,2
10778,The Man Who Wasn't There,1,MiniBatchKMeans,2
10779,The Frighteners,1,MiniBatchKMeans,2
10780,Overboard,1,MiniBatchKMeans,2
10781,The Texas Chainsaw Massacre: The Beginning,1,MiniBatchKMeans,2
10782,Basic,1,MiniBatchKMeans,2
10787,The Invisible Man,1,MiniBatchKMeans,2
10794,The Party,1,MiniBatchKMeans,2
10795,Tell No One,1,MiniBatchKMeans,2
10796,The One,1,MiniBatchKMeans,2
10800,Dragon Hunters,1,MiniBatchKMeans,2
10802,Showgirls,1,MiniBatchKMeans,2
10808,Dr. Dolittle 2,1,MiniBatchKMeans,2
10810,Rosario Tijeras,1,MiniBatchKMeans,2
10818,Water Lilies,1,MiniBatchKMeans,2
10822,Savage Grace,1,MiniBatchKMeans,2
10824,Candyman: Farewell to the Flesh,1,MiniBatchKMeans,2
10829,Tremors 3: Back to Perfection,1,MiniBatchKMeans,2
10830,Matilda,1,MiniBatchKMeans,2
10833,Heartbreakers,1,MiniBatchKMeans,2
10835,The Killer,1,MiniBatchKMeans,2
10837,DuckTales: The Movie - Treasure of the Lost Lamp,1,MiniBatchKMeans,2
10845,2001 Maniacs,1,MiniBatchKMeans,2
10851,Revolver,1,MiniBatchKMeans,2
10854,Wicked Little Things,1,MiniBatchKMeans,2
10861,Maximum Risk,1,MiniBatchKMeans,2
10865,Atlantis: The Lost Empire,1,MiniBatchKMeans,2
10866,Joy Ride,1,MiniBatchKMeans,2
10867,Malena,1,MiniBatchKMeans,2
10868,The Accused,1,MiniBatchKMeans,2
10876,Quills,1,MiniBatchKMeans,2
10877,Exit Wounds,1,MiniBatchKMeans,2
10878,Saving Silverman,1,MiniBatchKMeans,2
10882,Sleeping Beauty,1,MiniBatchKMeans,2
10885,Shutter,1,MiniBatchKMeans,2
10889,Gloria,1,MiniBatchKMeans,2
10891,Tremors 4: The Legend Begins,1,MiniBatchKMeans,2
10894,May,1,MiniBatchKMeans,2
10895,Pinocchio,1,MiniBatchKMeans,2
10897,The Little Rascals,1,MiniBatchKMeans,2
10898,The Little Mermaid II: Return to the Sea,1,MiniBatchKMeans,2
10907,The Adventures of Robin Hood,1,MiniBatchKMeans,2
10908,Inferno,1,MiniBatchKMeans,2
10911,The Guns of Navarone,1,MiniBatchKMeans,2
10922,The Human Stain,1,MiniBatchKMeans,2
10923,Agent Cody Banks,1,MiniBatchKMeans,2
10925,The Return of the Living Dead,1,MiniBatchKMeans,2
10934,Under the Tuscan Sun,1,MiniBatchKMeans,2
10944,In the Cut,1,MiniBatchKMeans,2
10947,High School Musical,1,MiniBatchKMeans,2
10948,The Fox and the Hound,1,MiniBatchKMeans,2
10949,Oliver Twist,1,MiniBatchKMeans,2
10950,I Am Sam,1,MiniBatchKMeans,2
10951,Gorgeous,1,MiniBatchKMeans,2
10952,New Jack City,1,MiniBatchKMeans,2
10956,Joe Dirt,1,MiniBatchKMeans,2
10957,The Black Cauldron,1,MiniBatchKMeans,2
10958,Flight 93,1,MiniBatchKMeans,2
10972,Session 9,1,MiniBatchKMeans,2
10973,Creature from the Black Lagoon,1,MiniBatchKMeans,2
10974,Armour of God,1,MiniBatchKMeans,2
10975,Operation Condor,1,MiniBatchKMeans,2
10982,Hoodwinked!,1,MiniBatchKMeans,2
10984,Valentine,1,MiniBatchKMeans,2
10985,The New Guy,1,MiniBatchKMeans,2
10990,Mulholland Falls,1,MiniBatchKMeans,2
10991,Pok�mon 3: The Movie - Spell of the Unown,1,MiniBatchKMeans,2
10992,Cats & Dogs,1,MiniBatchKMeans,2
10995,The Lover,1,MiniBatchKMeans,2
10996,Stuart Little 2,1,MiniBatchKMeans,2
10997,Farewell My Concubine,1,MiniBatchKMeans,2
10998,Fatal Attraction,1,MiniBatchKMeans,2
10999,Commando,1,MiniBatchKMeans,2
11001,Blue Streak,1,MiniBatchKMeans,2
11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",1,MiniBatchKMeans,2
11003,The Wedding Singer,1,MiniBatchKMeans,2
11004,Wonder Boys,1,MiniBatchKMeans,2
11005,Awakenings,1,MiniBatchKMeans,2
11006,Smokey and the Bandit,1,MiniBatchKMeans,2
11007,Cheaper by the Dozen,1,MiniBatchKMeans,2
11008,Major Payne,1,MiniBatchKMeans,2
11009,Saturday Night Fever,1,MiniBatchKMeans,2
11010,The Postman,1,MiniBatchKMeans,2
11011,Ri�hie Ri�h,1,MiniBatchKMeans,2
11012,Damage,1,MiniBatchKMeans,2
11013,Secretary,1,MiniBatchKMeans,2
11017,Billy Madison,1,MiniBatchKMeans,2
11023,Thirteen,1,MiniBatchKMeans,2
11024,Scooby-Doo 2: Monsters Unleashed,1,MiniBatchKMeans,2
11025,New York Minute,1,MiniBatchKMeans,2
11026,Exorcist: The Beginning,1,MiniBatchKMeans,2
11027,The Postman Always Rings Twice,1,MiniBatchKMeans,2
11033,Dressed to Kill,1,MiniBatchKMeans,2
11034,The Great Gatsby,1,MiniBatchKMeans,2
11036,The Notebook,1,MiniBatchKMeans,2
11041,The Beverly Hillbillies,1,MiniBatchKMeans,2
11045,Taxi,1,MiniBatchKMeans,2
11046,Where Eagles Dare,1,MiniBatchKMeans,2
11051,The Last Temptation of Christ,1,MiniBatchKMeans,2
11052,Yu-Gi-Oh! The Movie,1,MiniBatchKMeans,2
11058,Godsend,1,MiniBatchKMeans,2
11059,House of the Dead,1,MiniBatchKMeans,2
11064,Brewster's Millions,1,MiniBatchKMeans,2
11066,Boomerang,1,MiniBatchKMeans,2
11069,Tremors 2: Aftershocks,1,MiniBatchKMeans,2
11072,Blazing Saddles,1,MiniBatchKMeans,2
11074,Striking Distance,1,MiniBatchKMeans,2
11075,Audition,1,MiniBatchKMeans,2
11076,Fly Away Home,1,MiniBatchKMeans,2
11078,National Security,1,MiniBatchKMeans,2
11081,Taking Lives,1,MiniBatchKMeans,2
11082,The Seventh Sign,1,MiniBatchKMeans,2
11087,The Hand that Rocks the Cradle,1,MiniBatchKMeans,2
11088,Heist,1,MiniBatchKMeans,2
11090,The Animal,1,MiniBatchKMeans,2
11091,Riding in Cars with Boys,1,MiniBatchKMeans,2
11096,Hide and Seek,1,MiniBatchKMeans,2
11101,Stalingrad,1,MiniBatchKMeans,2
11104,Chungking Express,1,MiniBatchKMeans,2
11113,My Fair Lady,1,MiniBatchKMeans,2
11119,Fortress 2,1,MiniBatchKMeans,2
11127,Starship Troopers 3: Marauder,1,MiniBatchKMeans,2
11128,Ladder 49,1,MiniBatchKMeans,2
11130,The Princess Diaries 2: Royal Engagement,1,MiniBatchKMeans,2
11132,Confessions of a Teenage Drama Queen,1,MiniBatchKMeans,2
11134,Police Story 3: Super Cop,1,MiniBatchKMeans,2
11137,The Prince & Me,1,MiniBatchKMeans,2
11141,Laws of Attraction,1,MiniBatchKMeans,2
11152,The Ruins,1,MiniBatchKMeans,2
11153,National Lampoon's Vacation,1,MiniBatchKMeans,2
11156,Coco Before Chanel,1,MiniBatchKMeans,2
11158,"Honey, I Blew Up the Kid",1,MiniBatchKMeans,2
11162,The Merchant of Venice,1,MiniBatchKMeans,2
11165,Tora! Tora! Tora!,1,MiniBatchKMeans,2
11167,Peeping Tom,1,MiniBatchKMeans,2
11170,We Are Marshall,1,MiniBatchKMeans,2
11171,Mysterious Skin,1,MiniBatchKMeans,2
11172,Music and Lyrics,1,MiniBatchKMeans,2
11174,Pelle the Conqueror,1,MiniBatchKMeans,2
11178,My Sassy Girl,1,MiniBatchKMeans,2
11185,"See No Evil, Hear No Evil",1,MiniBatchKMeans,2
11186,Child's Play 2,1,MiniBatchKMeans,2
11187,Child's Play 3,1,MiniBatchKMeans,2
11188,Ring of the Nibelungs,1,MiniBatchKMeans,2
11191,Mystic Pizza,1,MiniBatchKMeans,2
11197,Evil,1,MiniBatchKMeans,2
11198,City Hunter,1,MiniBatchKMeans,2
11199,Wild Hogs,1,MiniBatchKMeans,2
11202,Patton,1,MiniBatchKMeans,2
11216,Cinema Paradiso,1,MiniBatchKMeans,2
11217,Club Dread,1,MiniBatchKMeans,2
11220,Fallen Angels,1,MiniBatchKMeans,2
11223,Coma,1,MiniBatchKMeans,2
11224,Cinderella,1,MiniBatchKMeans,2
11228,Daylight,1,MiniBatchKMeans,2
11230,Drunken Master,1,MiniBatchKMeans,2
11231,The Next Karate Kid,1,MiniBatchKMeans,2
11232,Kate & Leopold,1,MiniBatchKMeans,2
11235,Local Hero,1,MiniBatchKMeans,2
11236,The Secret Garden,1,MiniBatchKMeans,2
11237,Anacondas: The Hunt for the Blood Orchid,1,MiniBatchKMeans,2
11238,Aladdin and the King of Thieves,1,MiniBatchKMeans,2
11246,Hellraiser: Hellseeker,1,MiniBatchKMeans,2
11247,A Cinderella Story,1,MiniBatchKMeans,2
11249,Seed of Chucky,1,MiniBatchKMeans,2
11253,Hellboy II: The Golden Army,1,MiniBatchKMeans,2
11257,A Room with a View,1,MiniBatchKMeans,2
11259,Far and Away,1,MiniBatchKMeans,2
11260,Meet Dave,1,MiniBatchKMeans,2
11281,Halloween II,1,MiniBatchKMeans,2
11282,Harold & Kumar Go to White Castle,1,MiniBatchKMeans,2
11283,Nanny McPhee,1,MiniBatchKMeans,2
11284,Freddy's Dead: The Final Nightmare,1,MiniBatchKMeans,2
11285,Cocoon: The Return,1,MiniBatchKMeans,2
11287,A League of Their Own,1,MiniBatchKMeans,2
11296,Birdy,1,MiniBatchKMeans,2
11298,The Howling,1,MiniBatchKMeans,2
11299,Cowboy Bebop: The Movie,1,MiniBatchKMeans,2
11313,Hearts in Atlantis,1,MiniBatchKMeans,2
11317,My Girl 2,1,MiniBatchKMeans,2
11319,The Rescuers,1,MiniBatchKMeans,2
11321,Seven Pounds,1,MiniBatchKMeans,2
11322,Public Enemies,1,MiniBatchKMeans,2
11324,Shutter Island,1,MiniBatchKMeans,2
11327,Midnight Express,1,MiniBatchKMeans,2
11329,Runaway Jury,1,MiniBatchKMeans,2
11335,Popeye,1,MiniBatchKMeans,2
11336,The Dead Zone,1,MiniBatchKMeans,2
11340,Banana Joe,1,MiniBatchKMeans,2
11344,A Bittersweet Life,1,MiniBatchKMeans,2
11347,The Lair of the White Worm,1,MiniBatchKMeans,2
11348,Fragile,1,MiniBatchKMeans,2
11349,Cape Fear,1,MiniBatchKMeans,2
11351,Jeepers Creepers 2,1,MiniBatchKMeans,2
11352,Always,1,MiniBatchKMeans,2
11353,Bowfinger,1,MiniBatchKMeans,2
11355,Never Been Kissed,1,MiniBatchKMeans,2
11357,Halloween 4: The Return of Michael Myers,1,MiniBatchKMeans,2
11358,Walking Tall,1,MiniBatchKMeans,2
11360,Dumbo,1,MiniBatchKMeans,2
11361,Halloween 5: The Revenge of Michael Myers,1,MiniBatchKMeans,2
11362,The Count of Monte Cristo,1,MiniBatchKMeans,2
11368,Blood Simple,1,MiniBatchKMeans,2
11371,The Score,1,MiniBatchKMeans,2
11372,The Eagle Has Landed,1,MiniBatchKMeans,2
11375,Hollywood Homicide,1,MiniBatchKMeans,2
11377,House on Haunted Hill,1,MiniBatchKMeans,2
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,1,MiniBatchKMeans,2
11381,Tommy Boy,1,MiniBatchKMeans,2
11395,The Santa Clause,1,MiniBatchKMeans,2
11397,Not Another Teen Movie,1,MiniBatchKMeans,2
11400,The New World,1,MiniBatchKMeans,2
11411,Superman IV: The Quest for Peace,1,MiniBatchKMeans,2
11416,The Mission,1,MiniBatchKMeans,2
11418,National Lampoon's European Vacation,1,MiniBatchKMeans,2
11422,Midway,1,MiniBatchKMeans,2
11423,Memories of Murder,1,MiniBatchKMeans,2
11425,"Honey, We Shrunk Ourselves",1,MiniBatchKMeans,2
11426,From Here to Eternity,1,MiniBatchKMeans,2
11427,Dead End,1,MiniBatchKMeans,2
11428,Sleepwalkers,1,MiniBatchKMeans,2
11430,The Lion King 1�,1,MiniBatchKMeans,2
11431,Fever Pitch,1,MiniBatchKMeans,2
11439,The Ghost Writer,1,MiniBatchKMeans,2
11442,Halloween: Resurrection,1,MiniBatchKMeans,2
11450,Quiz Show,1,MiniBatchKMeans,2
11451,Herbie Fully Loaded,1,MiniBatchKMeans,2
11452,National Lampoon's Van Wilder,1,MiniBatchKMeans,2
11453,Deuce Bigalow: European Gigolo,1,MiniBatchKMeans,2
11456,Domestic Disturbance,1,MiniBatchKMeans,2
11459,Sky High,1,MiniBatchKMeans,2
11460,Red Eye,1,MiniBatchKMeans,2
11469,Black Knight,1,MiniBatchKMeans,2
11470,Jason X,1,MiniBatchKMeans,2
11471,A Better Tomorrow,1,MiniBatchKMeans,2
11474,The Warriors,1,MiniBatchKMeans,2
11481,Repulsion,1,MiniBatchKMeans,2
11484,Rollerball,1,MiniBatchKMeans,2
11497,All Dogs Go to Heaven,1,MiniBatchKMeans,2
11507,Body Double,1,MiniBatchKMeans,2
11509,Silverado,1,MiniBatchKMeans,2
11517,Money Train,1,MiniBatchKMeans,2
11520,Grumpy Old Men,1,MiniBatchKMeans,2
11523,View from the Top,1,MiniBatchKMeans,2
11524,Thief,1,MiniBatchKMeans,2
11527,Excalibur,1,MiniBatchKMeans,2
11529,Sweet Home Alabama,1,MiniBatchKMeans,2
11531,Book of Shadows: Blair Witch 2,1,MiniBatchKMeans,2
11533,Jason and the Argonauts,1,MiniBatchKMeans,2
11535,Rollerball,1,MiniBatchKMeans,2
11537,Snake in the Eagle's Shadow,1,MiniBatchKMeans,2
11540,Adventures of Ars�ne Lupin,1,MiniBatchKMeans,2
11543,Kingpin,1,MiniBatchKMeans,2
11544,Lilo & Stitch,1,MiniBatchKMeans,2
11545,Rushmore,1,MiniBatchKMeans,2
11546,Police Academy: Mission to Moscow,1,MiniBatchKMeans,2
11547,Cabin Fever,1,MiniBatchKMeans,2
11548,*batteries not included,1,MiniBatchKMeans,2
11549,Invasion of the Body Snatchers,1,MiniBatchKMeans,2
11551,Small Soldiers,1,MiniBatchKMeans,2
11560,High Crimes,1,MiniBatchKMeans,2
11563,The Young Master,1,MiniBatchKMeans,2
11565,Big Momma's House 2,1,MiniBatchKMeans,2
11568,Blues Brothers 2000,1,MiniBatchKMeans,2
11570,The Crimson Pirate,1,MiniBatchKMeans,2
11571,Journey to the Center of the Earth,1,MiniBatchKMeans,2
11575,The Great Race,1,MiniBatchKMeans,2
11576,"It's a Mad, Mad, Mad, Mad World",1,MiniBatchKMeans,2
11586,Exorcist II: The Heretic,1,MiniBatchKMeans,2
11587,The Exorcist III,1,MiniBatchKMeans,2
11589,Kelly's Heroes,1,MiniBatchKMeans,2
11594,The Hunchback of Notre Dame,1,MiniBatchKMeans,2
11595,Another 48 Hrs.,1,MiniBatchKMeans,2
11615,The Life of David Gale,1,MiniBatchKMeans,2
11616,Go for It,1,MiniBatchKMeans,2
11618,The Haunting,1,MiniBatchKMeans,2
11619,Flushed Away,1,MiniBatchKMeans,2
11620,Quo Vadis,1,MiniBatchKMeans,2
11621,Porco Rosso,1,MiniBatchKMeans,2
11622,Blast from the Past,1,MiniBatchKMeans,2
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1,MiniBatchKMeans,2
11631,Mamma Mia!,1,MiniBatchKMeans,2
11634,Show Me Love,1,MiniBatchKMeans,2
11635,Old School,1,MiniBatchKMeans,2
11636,New Police Story,1,MiniBatchKMeans,2
11637,Are We There Yet?,1,MiniBatchKMeans,2
11638,Guess Who,1,MiniBatchKMeans,2
11639,The Dark Crystal,1,MiniBatchKMeans,2
11644,Blow Out,1,MiniBatchKMeans,2
11645,Ran,1,MiniBatchKMeans,2
11647,Infernal Affairs II,1,MiniBatchKMeans,2
11649,Masters of the Universe,1,MiniBatchKMeans,2
11651,Hui Buh: The Castle Ghost,1,MiniBatchKMeans,2
11652,Invincible,1,MiniBatchKMeans,2
11653,The Myth,1,MiniBatchKMeans,2
11654,The Hunger,1,MiniBatchKMeans,2
11655,Cronos,1,MiniBatchKMeans,2
11658,Tae Guk Gi: The Brotherhood of War,1,MiniBatchKMeans,2
11661,Joyeux Noel,1,MiniBatchKMeans,2
11665,Get Smart,1,MiniBatchKMeans,2
11673,Cyrano de Bergerac,1,MiniBatchKMeans,2
11674,101 Dalmatians,1,MiniBatchKMeans,2
11675,Halloween H20: 20 Years Later,1,MiniBatchKMeans,2
11676,Nothing to Lose,1,MiniBatchKMeans,2
11678,Vertical Limit,1,MiniBatchKMeans,2
11679,xXx: State of the Union,1,MiniBatchKMeans,2
11683,Land of the Dead,1,MiniBatchKMeans,2
11688,The Emperor's New Groove,1,MiniBatchKMeans,2
11689,Crime Busters,1,MiniBatchKMeans,2
11690,Bloodsport,1,MiniBatchKMeans,2
11692,The Adventures of Pluto Nash,1,MiniBatchKMeans,2
11699,Bad Lieutenant: Port of Call - New Orleans,1,MiniBatchKMeans,2
11702,The Replacement Killers,1,MiniBatchKMeans,2
11704,The Secret of NIMH,1,MiniBatchKMeans,2
11708,Chitty Chitty Bang Bang,1,MiniBatchKMeans,2
11712,Sanjuro,1,MiniBatchKMeans,2
11713,Fist of Fury,1,MiniBatchKMeans,2
11770,Shaolin Soccer,1,MiniBatchKMeans,2
11772,The Haunting,1,MiniBatchKMeans,2
11774,Lemony Snicket's A Series of Unfortunate Events,1,MiniBatchKMeans,2
11775,Intolerable Cruelty,1,MiniBatchKMeans,2
11778,The Deer Hunter,1,MiniBatchKMeans,2
11782,Hard Boiled,1,MiniBatchKMeans,2
11797,Fright Night,1,MiniBatchKMeans,2
11802,Space Chimps,1,MiniBatchKMeans,2
11804,White Noise,1,MiniBatchKMeans,2
11808,U.S. Marshals,1,MiniBatchKMeans,2
11811,Leprechaun,1,MiniBatchKMeans,2
11812,The Sweetest Thing,1,MiniBatchKMeans,2
11814,Weird Science,1,MiniBatchKMeans,2
11815,The Fly,1,MiniBatchKMeans,2
11817,Bulletproof Monk,1,MiniBatchKMeans,2
11820,Mona Lisa Smile,1,MiniBatchKMeans,2
11824,Teen Wolf,1,MiniBatchKMeans,2
11825,Police Academy 5: Assignment Miami Beach,1,MiniBatchKMeans,2
11827,Heavy Metal,1,MiniBatchKMeans,2
11829,Trinity Is Still My Name,1,MiniBatchKMeans,2
11835,Death Sentence,1,MiniBatchKMeans,2
11836,The SpongeBob SquarePants Movie,1,MiniBatchKMeans,2
11837,Watership Down,1,MiniBatchKMeans,2
11838,Ju-on: The Grudge,1,MiniBatchKMeans,2
11839,The Court Jester,1,MiniBatchKMeans,2
11842,Red Sun,1,MiniBatchKMeans,2
11843,The Return of the Pink Panther,1,MiniBatchKMeans,2
11845,Intimacy,1,MiniBatchKMeans,2
11846,Father of the Bride,1,MiniBatchKMeans,2
11849,Dungeons & Dragons,1,MiniBatchKMeans,2
11850,Invasion of the Body Snatchers,1,MiniBatchKMeans,2
11852,The Hot Chick,1,MiniBatchKMeans,2
11854,Kuch Kuch Hota Hai,1,MiniBatchKMeans,2
11857,Orange County,1,MiniBatchKMeans,2
11860,Sabrina,1,MiniBatchKMeans,2
11864,Enemy Mine,1,MiniBatchKMeans,2
11866,Flight of the Phoenix,1,MiniBatchKMeans,2
11867,Barb Wire,1,MiniBatchKMeans,2
11868,Dracula,1,MiniBatchKMeans,2
11870,Big Fat Liar,1,MiniBatchKMeans,2
11873,The Color of Money,1,MiniBatchKMeans,2
11878,Yojimbo,1,MiniBatchKMeans,2
11880,Dog Soldiers,1,MiniBatchKMeans,2
11881,Miracle on 34th Street,1,MiniBatchKMeans,2
11884,The Last Starfighter,1,MiniBatchKMeans,2
11886,Robin Hood,1,MiniBatchKMeans,2
11887,High School Musical 3: Senior Year,1,MiniBatchKMeans,2
11888,Snow Dogs,1,MiniBatchKMeans,2
11891,Kung Pow: Enter the Fist,1,MiniBatchKMeans,2
11892,Murder by Numbers,1,MiniBatchKMeans,2
11893,Runaway Train,1,MiniBatchKMeans,2
11895,Police Academy 6: City Under Siege,1,MiniBatchKMeans,2
11896,Throw Momma From the Train,1,MiniBatchKMeans,2
11901,High Plains Drifter,1,MiniBatchKMeans,2
11906,Suspiria,1,MiniBatchKMeans,2
11908,Hatchet,1,MiniBatchKMeans,2
11916,Two Mules for Sister Sara,1,MiniBatchKMeans,2
11917,Saw V,1,MiniBatchKMeans,2
11918,Superhero Movie,1,MiniBatchKMeans,2
11931,In Her Shoes,1,MiniBatchKMeans,2
11932,Bride of Chucky,1,MiniBatchKMeans,2
11937,The Gods Must Be Crazy II,1,MiniBatchKMeans,2
11943,Jeremiah Johnson,1,MiniBatchKMeans,2
11953,Kagemusha,1,MiniBatchKMeans,2
11963,Three Days of the Condor,1,MiniBatchKMeans,2
11966,Short Circuit 2,1,MiniBatchKMeans,2
11968,Into the Blue,1,MiniBatchKMeans,2
11969,Tombstone,1,MiniBatchKMeans,2
11970,Hercules,1,MiniBatchKMeans,2
11974,The 'Burbs,1,MiniBatchKMeans,2
11975,The Rainmaker,1,MiniBatchKMeans,2
11976,Legend,1,MiniBatchKMeans,2
11978,Men of Honor,1,MiniBatchKMeans,2
11979,Queen of the Damned,1,MiniBatchKMeans,2
11982,Look Who's Talking Now!,1,MiniBatchKMeans,2
11983,Proof of Life,1,MiniBatchKMeans,2
11986,Betty Blue,1,MiniBatchKMeans,2
12085,Mad Money,1,MiniBatchKMeans,2
12090,Just Married,1,MiniBatchKMeans,2
12092,Alice in Wonderland,1,MiniBatchKMeans,2
12093,Lilya 4-ever,1,MiniBatchKMeans,2
12094,Jackass Number Two,1,MiniBatchKMeans,2
12095,From Dusk Till Dawn 2: Texas Blood Money,1,MiniBatchKMeans,2
12096,The Pink Panther,1,MiniBatchKMeans,2
12100,Windtalkers,1,MiniBatchKMeans,2
12103,Don't Say a Word,1,MiniBatchKMeans,2
12104,Pink Floyd: The Wall,1,MiniBatchKMeans,2
12106,The Quick and the Dead,1,MiniBatchKMeans,2
12107,Nutty Professor II: The Klumps,1,MiniBatchKMeans,2
12113,Body of Lies,1,MiniBatchKMeans,2
12118,Police Academy 3: Back in Training,1,MiniBatchKMeans,2
12120,My Stepmother Is an Alien,1,MiniBatchKMeans,2
12123,Chain Reaction,1,MiniBatchKMeans,2
12133,Step Brothers,1,MiniBatchKMeans,2
12138,3000 Miles to Graceland,1,MiniBatchKMeans,2
12139,Dennis the Menace,1,MiniBatchKMeans,2
12140,Ghost in the Shell 2: Innocence,1,MiniBatchKMeans,2
12142,Alone in the Dark,1,MiniBatchKMeans,2
12144,The Land Before Time,1,MiniBatchKMeans,2
12146,The Missing,1,MiniBatchKMeans,2
12149,Frailty,1,MiniBatchKMeans,2
12150,Sea of Love,1,MiniBatchKMeans,2
12151,Ruthless People,1,MiniBatchKMeans,2
12153,White Chicks,1,MiniBatchKMeans,2
12154,3 Men and a Baby,1,MiniBatchKMeans,2
12155,Alice in Wonderland,1,MiniBatchKMeans,2
12159,What Dreams May Come,1,MiniBatchKMeans,2
12160,Wyatt Earp,1,MiniBatchKMeans,2
12162,The Hurt Locker,1,MiniBatchKMeans,2
12163,The Wrestler,1,MiniBatchKMeans,2
12165,The Burning Plain,1,MiniBatchKMeans,2
12180,Star Wars: The Clone Wars,1,MiniBatchKMeans,2
12182,Nick and Norah's Infinite Playlist,1,MiniBatchKMeans,2
12184,The Other Boleyn Girl,1,MiniBatchKMeans,2
12192,Pathology,1,MiniBatchKMeans,2
12193,Four Christmases,1,MiniBatchKMeans,2
12201,Edge of Darkness,1,MiniBatchKMeans,2
12205,Dark Water,1,MiniBatchKMeans,2
12207,The Legend of Drunken Master,1,MiniBatchKMeans,2
12208,Casino Royale,1,MiniBatchKMeans,2
12211,Highlander: Endgame,1,MiniBatchKMeans,2
12212,Urban Legends: Final Cut,1,MiniBatchKMeans,2
12222,Horton Hears a Who!,1,MiniBatchKMeans,2
12225,Cashback,1,MiniBatchKMeans,2
12228,Inside Deep Throat,1,MiniBatchKMeans,2
12232,The Thief of Bagdad,1,MiniBatchKMeans,2
